cuda:0
Using device: cuda:0

1 Number of Devices Exists

Episode 828	Average Score: -36.89
Episode 829	Average Score: -37.25
Episode 830	Average Score: -37.10
Episode 831	Average Score: -37.24
Episode 832	Average Score: -37.19
Episode 833	Average Score: -37.19
Episode 834	Average Score: -37.18
Episode 835	Average Score: -37.17
Episode 836	Average Score: -37.11
Episode 837	Average Score: -37.07
Episode 838	Average Score: -36.88
Episode 839	Average Score: -36.88
Episode 840	Average Score: -37.13
Episode 841	Average Score: -37.07
Episode 842	Average Score: -37.44
Episode 843	Average Score: -37.38
Episode 844	Average Score: -37.54
Episode 845	Average Score: -37.73
Episode 846	Average Score: -37.57
Episode 847	Average Score: -37.55
Episode 848	Average Score: -37.60
Episode 849	Average Score: -37.44
Episode 850	Average Score: -37.67
Episode 851	Average Score: -37.70
Episode 852	Average Score: -37.81
Episode 853	Average Score: -37.86
Episode 854	Average Score: -37.51
Episode 855	Average Score: -37.43
Episode 856	Average Score: -37.50
Episode 857	Average Score: -37.58
Episode 858	Average Score: -37.67
Episode 859	Average Score: -37.74
Episode 860	Average Score: -38.02
Episode 861	Average Score: -38.37
Episode 862	Average Score: -38.56
Episode 863	Average Score: -38.59
Episode 864	Average Score: -38.67
Episode 865	Average Score: -38.58
Episode 866	Average Score: -38.47
Episode 867	Average Score: -38.50
Episode 868	Average Score: -38.48
Episode 869	Average Score: -38.54
Episode 870	Average Score: -38.60
Episode 871	Average Score: -38.46
Episode 872	Average Score: -38.35
Episode 873	Average Score: -38.36
Episode 874	Average Score: -38.35
Episode 875	Average Score: -38.16
Episode 876	Average Score: -38.35
Episode 877	Average Score: -38.31
Episode 878	Average Score: -38.14
Episode 879	Average Score: -38.12
Episode 880	Average Score: -38.04
Episode 881	Average Score: -38.14
Episode 882	Average Score: -38.17
Episode 883	Average Score: -38.47
Episode 884	Average Score: -38.92
Episode 885	Average Score: -38.94
Episode 886	Average Score: -38.89
Episode 887	Average Score: -38.93
Episode 888	Average Score: -38.81
Episode 889	Average Score: -38.81
Episode 890	Average Score: -38.82
Episode 891	Average Score: -38.73
Episode 892	Average Score: -38.88
Episode 893	Average Score: -38.85
Episode 894	Average Score: -38.94
Episode 895	Average Score: -39.06
Episode 896	Average Score: -38.90
Episode 897	Average Score: -39.07
Episode 898	Average Score: -39.01
Episode 899	Average Score: -38.97
Episode 900	Average Score: -38.78
Episode 901	Average Score: -38.29
Episode 902	Average Score: -38.10
Episode 903	Average Score: -37.85
Episode 904	Average Score: -37.98
Episode 905	Average Score: -37.93
Episode 906	Average Score: -37.91
Episode 907	Average Score: -37.79
Episode 908	Average Score: -37.75
Episode 909	Average Score: -37.79
Episode 910	Average Score: -37.85
Episode 911	Average Score: -37.86
Episode 912	Average Score: -37.88
Episode 913	Average Score: -38.01
Episode 914	Average Score: -38.18
Episode 915	Average Score: -38.47
Episode 916	Average Score: -38.38
Episode 917	Average Score: -38.33
Episode 918	Average Score: -38.42
Episode 919	Average Score: -38.42
Episode 920	Average Score: -38.36
Episode 921	Average Score: -38.26
Episode 922	Average Score: -38.20
Episode 923	Average Score: -38.23
Episode 924	Average Score: -38.32
Episode 925	Average Score: -38.21
Episode 926	Average Score: -38.24
Episode 927	Average Score: -38.41
Episode 928	Average Score: -38.29
Episode 929	Average Score: -38.39
Episode 930	Average Score: -38.26
Episode 931	Average Score: -38.42
Episode 932	Average Score: -38.52
Episode 933	Average Score: -38.30
Episode 934	Average Score: -38.26
Episode 935	Average Score: -38.07
Episode 936	Average Score: -38.28
Episode 937	Average Score: -38.46
Episode 938	Average Score: -38.31
Episode 939	Average Score: -38.12
Episode 940	Average Score: -38.02
Episode 941	Average Score: -38.18
Episode 942	Average Score: -38.18
Episode 943	Average Score: -38.13
Episode 944	Average Score: -38.08
Episode 945	Average Score: -38.19
Episode 946	Average Score: -38.04
Episode 947	Average Score: -38.26
Episode 948	Average Score: -38.01
Episode 949	Average Score: -37.88
Episode 950	Average Score: -37.96
Episode 951	Average Score: -38.18
Episode 952	Average Score: -38.08
Episode 953	Average Score: -38.07
Episode 954	Average Score: -38.08
Episode 955	Average Score: -37.83
Episode 956	Average Score: -37.87
Episode 957	Average Score: -37.91
Episode 958	Average Score: -38.21
Episode 959	Average Score: -38.13
Episode 960	Average Score: -38.21
Episode 961	Average Score: -38.52
Episode 962	Average Score: -38.72
Episode 963	Average Score: -38.69
Episode 964	Average Score: -38.68
Episode 965	Average Score: -38.70
Episode 966	Average Score: -38.70
Episode 967	Average Score: -38.53
Episode 968	Average Score: -38.59
Episode 969	Average Score: -38.54
Episode 970	Average Score: -38.58
Episode 971	Average Score: -38.71
Episode 972	Average Score: -38.73
Episode 973	Average Score: -38.65
Episode 974	Average Score: -38.64
Episode 975	Average Score: -38.67
Episode 976	Average Score: -38.73
Episode 977	Average Score: -38.91
Episode 978	Average Score: -39.12
Episode 979	Average Score: -39.16
Episode 980	Average Score: -39.27
Episode 981	Average Score: -39.29
Episode 982	Average Score: -39.60
Episode 983	Average Score: -39.67
Episode 984	Average Score: -40.01
Episode 985	Average Score: -39.97
Episode 986	Average Score: -40.31
Episode 987	Average Score: -40.48
Episode 988	Average Score: -40.47
Episode 989	Average Score: -40.61
Episode 990	Average Score: -40.74
Episode 991	Average Score: -40.92
Episode 992	Average Score: -40.77
Episode 993	Average Score: -40.65
Episode 994	Average Score: -40.83
Episode 995	Average Score: -40.89
Episode 996	Average Score: -41.16
Episode 997	Average Score: -41.32
Episode 998	Average Score: -41.19
Episode 999	Average Score: -41.56Initial Position is [-0.1644643  0.0518409]
===============================================================
Target Position is [-0.22567125 -0.04205266]
===============================================================
Initial Kappas are  [4.3441435139509395, 15.661809347954367, 9.717025217922522]
===============================================================
Goal Kappas are  [15.904617711348518, 6.451570431050639, 2.830031618179788]
===============================================================

Episode 1000	Average Score: -41.66
Episode 1000	Average Score: -41.66

Episode 1001	Average Score: -41.59
Episode 1002	Average Score: -41.75
Episode 1003	Average Score: -41.72
Episode 1004	Average Score: -42.00
Episode 1005	Average Score: -42.29
Episode 1006	Average Score: -42.42
Episode 1007	Average Score: -42.40
Episode 1008	Average Score: -42.55
Episode 1009	Average Score: -42.70
Episode 1010	Average Score: -42.76
Episode 1011	Average Score: -42.81
Episode 1012	Average Score: -42.91
Episode 1013	Average Score: -42.80
Episode 1014	Average Score: -43.22
Episode 1015	Average Score: -43.29
Episode 1016	Average Score: -43.41
Episode 1017	Average Score: -43.51
Episode 1018	Average Score: -43.48
Episode 1019	Average Score: -43.16
Episode 1020	Average Score: -42.99
Episode 1021	Average Score: -42.98
Episode 1022	Average Score: -43.15
Episode 1023	Average Score: -43.01
Episode 1024	Average Score: -42.86
Episode 1025	Average Score: -42.85
Episode 1026	Average Score: -42.63
Episode 1027	Average Score: -42.48
Episode 1028	Average Score: -42.46
Episode 1029	Average Score: -42.49
Episode 1030	Average Score: -42.54
Episode 1031	Average Score: -42.35
Episode 1032	Average Score: -42.38
Episode 1033	Average Score: -42.36
Episode 1034	Average Score: -42.24
Episode 1035	Average Score: -42.33
Episode 1036	Average Score: -42.31
Episode 1037	Average Score: -42.40
Episode 1038	Average Score: -42.41
Episode 1039	Average Score: -42.55
Episode 1040	Average Score: -42.80
Episode 1041	Average Score: -43.02
Episode 1042	Average Score: -43.05
Episode 1043	Average Score: -43.25
Episode 1044	Average Score: -43.17
Episode 1045	Average Score: -43.12
Episode 1046	Average Score: -43.73
Episode 1047	Average Score: -43.80
Episode 1048	Average Score: -43.97
Episode 1049	Average Score: -43.84
Episode 1050	Average Score: -43.83
Episode 1051	Average Score: -44.20
Episode 1052	Average Score: -44.21
Episode 1053	Average Score: -44.43
Episode 1054	Average Score: -44.28
Episode 1055	Average Score: -44.68
Episode 1056	Average Score: -44.53
Episode 1057	Average Score: -44.48
Episode 1058	Average Score: -44.62
Episode 1059	Average Score: -44.51
Episode 1060	Average Score: -44.46
Episode 1061	Average Score: -44.31
Episode 1062	Average Score: -44.15
Episode 1063	Average Score: -44.06
Episode 1064	Average Score: -43.88
Episode 1065	Average Score: -43.62
Episode 1066	Average Score: -43.37
Episode 1067	Average Score: -43.39
Episode 1068	Average Score: -43.38
Episode 1069	Average Score: -43.36
Episode 1070	Average Score: -43.01
Episode 1071	Average Score: -43.10
Episode 1072	Average Score: -43.10
Episode 1073	Average Score: -43.13
Episode 1074	Average Score: -42.83
Episode 1075	Average Score: -43.29
Episode 1076	Average Score: -42.91
Episode 1077	Average Score: -42.82
Episode 1078	Average Score: -42.86
Episode 1079	Average Score: -42.53
Episode 1080	Average Score: -42.49
Episode 1081	Average Score: -42.42
Episode 1082	Average Score: -42.44
Episode 1083	Average Score: -42.74
Episode 1084	Average Score: -42.84
Episode 1085	Average Score: -43.02
Episode 1086	Average Score: -42.97
Episode 1087	Average Score: -43.11
Episode 1088	Average Score: -43.41
Episode 1089	Average Score: -43.63
Episode 1090	Average Score: -43.57
Episode 1091	Average Score: -43.88
Episode 1092	Average Score: -43.57
Episode 1093	Average Score: -43.79
Episode 1094	Average Score: -43.87
Episode 1095	Average Score: -43.84
Episode 1096	Average Score: -43.90
Episode 1097	Average Score: -43.80
Episode 1098	Average Score: -43.69
Episode 1099	Average Score: -43.89
Episode 1100	Average Score: -43.66
Episode 1101	Average Score: -43.72
Episode 1102	Average Score: -43.77
Episode 1103	Average Score: -43.94
Episode 1104	Average Score: -44.22
Episode 1105	Average Score: -44.29
Episode 1106	Average Score: -44.38
Episode 1107	Average Score: -44.28
Episode 1108	Average Score: -44.50
Episode 1109	Average Score: -44.85
Episode 1110	Average Score: -44.79
Episode 1111	Average Score: -44.72
Episode 1112	Average Score: -44.51
Episode 1113	Average Score: -44.51
Episode 1114	Average Score: -44.34
Episode 1115	Average Score: -44.51
Episode 1116	Average Score: -44.61
Episode 1117	Average Score: -44.85
Episode 1118	Average Score: -45.20
Episode 1119	Average Score: -45.07
Episode 1120	Average Score: -45.24
Episode 1121	Average Score: -45.51
Episode 1122	Average Score: -45.56
Episode 1123	Average Score: -45.45
Episode 1124	Average Score: -45.38
Episode 1125	Average Score: -45.44
Episode 1126	Average Score: -45.27
Episode 1127	Average Score: -45.36
Episode 1128	Average Score: -45.32
Episode 1129	Average Score: -45.33
Episode 1130	Average Score: -45.45
Episode 1131	Average Score: -45.30
Episode 1132	Average Score: -45.40
Episode 1133	Average Score: -45.09
Episode 1134	Average Score: -44.72
Episode 1135	Average Score: -44.72
Episode 1136	Average Score: -44.76
Episode 1137	Average Score: -44.65
Episode 1138	Average Score: -44.71
Episode 1139	Average Score: -44.68
Episode 1140	Average Score: -44.76
Episode 1141	Average Score: -45.34
Episode 1142	Average Score: -45.23
Episode 1143	Average Score: -45.40
Episode 1144	Average Score: -45.49
Episode 1145	Average Score: -45.75
Episode 1146	Average Score: -45.63
Episode 1147	Average Score: -45.48
Episode 1148	Average Score: -45.41
Episode 1149	Average Score: -45.47
Episode 1150	Average Score: -45.59
Episode 1151	Average Score: -45.55
Episode 1152	Average Score: -45.43
Episode 1153	Average Score: -45.53
Episode 1154	Average Score: -45.49
Episode 1155	Average Score: -45.60
Episode 1156	Average Score: -45.49
Episode 1157	Average Score: -45.53
Episode 1158	Average Score: -45.63
Episode 1159	Average Score: -45.83
Episode 1160	Average Score: -45.74
Episode 1161	Average Score: -45.95
Episode 1162	Average Score: -46.12
Episode 1163	Average Score: -46.20
Episode 1164	Average Score: -46.27
Episode 1165	Average Score: -46.87
Episode 1166	Average Score: -47.70
Episode 1167	Average Score: -47.93
Episode 1168	Average Score: -48.01
Episode 1169	Average Score: -48.63
Episode 1170	Average Score: -49.04
Episode 1171	Average Score: -49.18
Episode 1172	Average Score: -49.37
Episode 1173	Average Score: -49.27
Episode 1174	Average Score: -49.54
Episode 1175	Average Score: -49.66
Episode 1176	Average Score: -50.03
Episode 1177	Average Score: -50.27
Episode 1178	Average Score: -50.25
Episode 1179	Average Score: -50.12
Episode 1180	Average Score: -50.27
Episode 1181	Average Score: -50.63
Episode 1182	Average Score: -50.75
Episode 1183	Average Score: -51.18
Episode 1184	Average Score: -51.14
Episode 1185	Average Score: -51.34
Episode 1186	Average Score: -51.13
Episode 1187	Average Score: -51.09
Episode 1188	Average Score: -51.15
Episode 1189	Average Score: -51.31
Episode 1190	Average Score: -51.22
Episode 1191	Average Score: -51.40
Episode 1192	Average Score: -51.47
Episode 1193	Average Score: -51.80
Episode 1194	Average Score: -52.02
Episode 1195	Average Score: -52.49
Episode 1196	Average Score: -52.68
Episode 1197	Average Score: -52.95
Episode 1198	Average Score: -53.15
Episode 1199	Average Score: -53.51
Episode 1200	Average Score: -53.42
Episode 1201	Average Score: -53.49
Episode 1202	Average Score: -53.76
Episode 1203	Average Score: -53.78
Episode 1204	Average Score: -53.97
Episode 1205	Average Score: -55.03
Episode 1206	Average Score: -55.92
Episode 1207	Average Score: -56.38
Episode 1208	Average Score: -56.05
Episode 1209	Average Score: -56.61
Episode 1210	Average Score: -56.60
Episode 1211	Average Score: -56.30
Episode 1212	Average Score: -56.59
Episode 1213	Average Score: -56.54
Episode 1214	Average Score: -56.92
Episode 1215	Average Score: -57.01
Episode 1216	Average Score: -56.97
Episode 1217	Average Score: -57.36
Episode 1218	Average Score: -57.31
Episode 1219	Average Score: -57.49
Episode 1220	Average Score: -57.33
Episode 1221	Average Score: -57.34
Episode 1222	Average Score: -57.46
Episode 1223	Average Score: -57.72
Episode 1224	Average Score: -57.99
Episode 1225	Average Score: -58.44
Episode 1226	Average Score: -58.29
Episode 1227	Average Score: -58.11
Episode 1228	Average Score: -57.98
Episode 1229	Average Score: -58.06
Episode 1230	Average Score: -58.11
Episode 1231	Average Score: -58.12
Episode 1232	Average Score: -57.93
Episode 1233	Average Score: -57.88
Episode 1234	Average Score: -57.71
Episode 1235	Average Score: -57.79
Episode 1236	Average Score: -57.57
Episode 1237	Average Score: -57.21
Episode 1238	Average Score: -57.48
Episode 1239	Average Score: -57.29
Episode 1240	Average Score: -57.15
Episode 1241	Average Score: -56.98
Episode 1242	Average Score: -57.13
Episode 1243	Average Score: -57.54
Episode 1244	Average Score: -57.79
Episode 1245	Average Score: -57.60
Episode 1246	Average Score: -57.61
Episode 1247	Average Score: -57.93
Episode 1248	Average Score: -58.02
Episode 1249	Average Score: -57.80Initial Position is [-0.22635566 -0.02997125]
===============================================================
Target Position is [-0.22753088  0.06879333]
===============================================================
Initial Kappas are  [15.248819268043263, 5.835447683695996, 5.4309939157625085]
===============================================================
Goal Kappas are  [10.086830951662058, 5.567308340664383, 9.286871813535369]
===============================================================

